TimeUS,terrain_z,sub_z,rf
47603000,-20.0,-10.269851684570312,9.635148315429687
47603000,-20.0,-10.269851684570312,9.635148315429687
47853000,-20.0,-10.279592514038086,9.625407485961913
47853000,-20.0,-10.279592514038086,9.625407485961913
48103000,-20.0,-10.257969856262207,9.647030143737792
48103000,-20.0,-10.257969856262207,9.647030143737792
48103000,-20.0,-10.257969856262207,9.647030143737792
48353000,-20.0,-10.24855899810791,9.65644100189209
48353000,-20.0,-10.24855899810791,9.65644100189209
48603000,-20.0,-10.217442512512207,9.687557487487792
48603000,-20.0,-10.217442512512207,9.687557487487792
48853000,-20.0,-10.176019668579102,9.728980331420898
48853000,-20.0,-10.176019668579102,9.728980331420898
48853000,-20.0,-10.176019668579102,9.728980331420898
49103000,-20.0,-10.114752769470215,9.790247230529785
49103000,-20.0,-10.114752769470215,9.790247230529785
49353000,-20.0,-10.057340621948242,9.847659378051757
49353000,-20.0,-10.057340621948242,9.847659378051757
49353000,-20.0,-10.057340621948242,9.847659378051757
49603000,-20.0,-10.006534576416016,9.898465423583984
49603000,-20.0,-10.006534576416016,9.898465423583984
49853000,-20.0,-9.991045951843262,9.913954048156738
49853000,-20.0,-9.991045951843262,9.913954048156738
50103000,-20.0,-9.969911575317383,9.935088424682617
50103000,-20.0,-9.969911575317383,9.935088424682617
50103000,-20.0,-9.969911575317383,9.935088424682617
50353000,-20.0,-9.932333946228027,9.972666053771972
50353000,-20.0,-9.932333946228027,9.972666053771972
50603000,-20.0,-9.919605255126953,9.985394744873046
50603000,-20.0,-9.919605255126953,9.985394744873046
50603000,-20.0,-9.919605255126953,9.985394744873046
50853000,-20.0,-9.883408546447754,10.021591453552245
50853000,-20.0,-9.883408546447754,10.021591453552245
51103000,-20.0,-9.871895790100098,10.033104209899902
51103000,-20.0,-9.871895790100098,10.033104209899902
51103000,-20.0,-9.871895790100098,10.033104209899902
51353000,-20.0,-9.851175308227539,10.05382469177246
51353000,-20.0,-9.851175308227539,10.05382469177246
51603000,-20.0,-9.806716918945312,10.098283081054687
51603000,-20.0,-9.806716918945312,10.098283081054687
51853000,-20.0,-9.78797721862793,10.11702278137207
51853000,-20.0,-9.78797721862793,10.11702278137207
51853000,-20.0,-9.78797721862793,10.11702278137207
52103000,-20.0,-9.847116470336914,10.057883529663085
52103000,-20.0,-9.847116470336914,10.057883529663085
52353000,-20.0,-9.898618698120117,10.006381301879882
52353000,-20.0,-9.898618698120117,10.006381301879882
52353000,-20.0,-9.898618698120117,10.006381301879882
52603000,-20.0,-9.936005592346191,9.968994407653808
52603000,-20.0,-9.936005592346191,9.968994407653808
52853000,-20.0,-9.989298820495605,9.915701179504394
52853000,-20.0,-9.989298820495605,9.915701179504394
52853000,-20.0,-9.989298820495605,9.915701179504394
53103000,-20.0,-10.038268089294434,9.866731910705566
53103000,-20.0,-10.038268089294434,9.866731910705566
53353000,-20.0,-10.035216331481934,9.869783668518066
53353000,-20.0,-10.035216331481934,9.869783668518066
53603000,-20.0,-10.00214958190918,9.90285041809082
53603000,-20.0,-10.00214958190918,9.90285041809082
53603000,-20.0,-10.00214958190918,9.90285041809082
53853000,-20.0,-9.962677001953125,9.942322998046874
53853000,-20.0,-9.962677001953125,9.942322998046874
54103000,-20.0,-9.908015251159668,9.996984748840331
54103000,-20.0,-9.908015251159668,9.996984748840331
54103000,-20.0,-9.908015251159668,9.996984748840331
54353000,-20.0,-9.86777114868164,10.037228851318359
54353000,-20.0,-9.86777114868164,10.037228851318359
54603000,-20.0,-9.861028671264648,10.043971328735351
54603000,-20.0,-9.861028671264648,10.043971328735351
54603000,-20.0,-9.861028671264648,10.043971328735351
54853000,-20.0,-9.86481761932373,10.040182380676269
54853000,-20.0,-9.86481761932373,10.040182380676269
55103000,-20.0,-9.910040855407715,9.994959144592285
55103000,-20.0,-9.910040855407715,9.994959144592285
55353000,-20.0,-9.959344863891602,9.945655136108398
55353000,-20.0,-9.959344863891602,9.945655136108398
55353000,-20.0,-9.959344863891602,9.945655136108398
55603000,-20.0,-9.948994636535645,9.956005363464355
55603000,-20.0,-9.948994636535645,9.956005363464355
55853000,-20.0,-9.910292625427246,9.994707374572753
55853000,-20.0,-9.910292625427246,9.994707374572753
55853000,-20.0,-9.910292625427246,9.994707374572753
56103000,-20.0,-9.880081176757812,10.024918823242187
56103000,-20.0,-9.880081176757812,10.024918823242187
56353000,-20.0,-9.863216400146484,10.041783599853515
56353000,-20.0,-9.863216400146484,10.041783599853515
56353000,-20.0,-9.863216400146484,10.041783599853515
56603000,-20.0,-9.839643478393555,10.065356521606445
56603000,-20.0,-9.839643478393555,10.065356521606445
56853000,-20.0,-9.865994453430176,10.039005546569824
56853000,-20.0,-9.865994453430176,10.039005546569824
57103000,-20.0,-9.918957710266113,9.986042289733886
57103000,-20.0,-9.918957710266113,9.986042289733886
57103000,-20.0,-9.918957710266113,9.986042289733886
57353000,-20.0,-9.977259635925293,9.927740364074706
57353000,-20.0,-9.977259635925293,9.927740364074706
57603000,-20.0,-10.035154342651367,9.869845657348632
57603000,-20.0,-10.035154342651367,9.869845657348632
57603000,-20.0,-10.035154342651367,9.869845657348632
57853000,-20.0,-10.040637016296387,9.864362983703613
57853000,-20.0,-10.040637016296387,9.864362983703613
58103000,-19.97,-10.029150009155273,9.845849990844725
58103000,-19.95,-10.029150009155273,9.825849990844725
58103000,-19.92,-10.029150009155273,9.795849990844728
58353000,-19.9,-9.986725807189941,9.818274192810057
58353000,-19.88,-9.986725807189941,9.798274192810057
58603000,-19.85,-9.935943603515625,9.819056396484376
58603000,-19.82,-9.935943603515625,9.789056396484375
58853000,-19.8,-9.860222816467285,9.844777183532715
58853000,-19.77,-9.860222816467285,9.814777183532714
58853000,-19.75,-9.860222816467285,9.794777183532714
59103000,-19.72,-9.804557800292969,9.82044219970703
59103000,-19.7,-9.804557800292969,9.80044219970703
59353000,-19.67,-9.750896453857422,9.82410354614258
59353000,-19.65,-9.750896453857422,9.804103546142576
59353000,-19.62,-9.750896453857422,9.774103546142578
59603000,-19.6,-9.677153587341309,9.827846412658692
59603000,-19.57,-9.677153587341309,9.797846412658691
59853000,-19.55,-9.601768493652344,9.853231506347656
59853000,-19.52,-9.601768493652344,9.823231506347655
59853000,-19.5,-9.601768493652344,9.803231506347656
60103000,-19.47,-9.542798042297363,9.832201957702635
60103000,-19.45,-9.542798042297363,9.812201957702635
60353000,-19.42,-9.485993385314941,9.83900661468506
60353000,-19.4,-9.485993385314941,9.819006614685057
60603000,-19.38,-9.436981201171875,9.848018798828123
60603000,-19.35,-9.436981201171875,9.818018798828126
60603000,-19.32,-9.436981201171875,9.788018798828125
60853000,-19.3,-9.338109970092773,9.866890029907227
60853000,-19.27,-9.338109970092773,9.836890029907225
61103000,-19.25,-9.20512580871582,9.949874191284179
61103000,-19.22,-9.20512580871582,9.919874191284178
61103000,-19.2,-9.20512580871582,9.899874191284178
61353000,-19.17,-9.11900806427002,9.955991935729982
61353000,-19.15,-9.11900806427002,9.935991935729978
61603000,-19.12,-9.065189361572266,9.959810638427735
61603000,-19.1,-9.065189361572266,9.939810638427735
61603000,-19.07,-9.065189361572266,9.909810638427734
61853000,-19.05,-9.046615600585938,9.908384399414063
61853000,-19.02,-9.046615600585938,9.878384399414061
62103000,-19.0,-9.03841781616211,9.86658218383789
62103000,-18.97,-9.03841781616211,9.836582183837889
62103000,-18.95,-9.03841781616211,9.81658218383789
62353000,-18.93,-8.973020553588867,9.861979446411132
62353000,-18.9,-8.973020553588867,9.83197944641113
62603000,-18.88,-8.889410972595215,9.895589027404784
62603000,-18.85,-8.889410972595215,9.865589027404786
62853000,-18.82,-8.843379974365234,9.881620025634765
62853000,-18.8,-8.843379974365234,9.861620025634766
62853000,-18.77,-8.843379974365234,9.831620025634765
63103000,-18.75,-8.794108390808105,9.860891609191894
63103000,-18.72,-8.794108390808105,9.830891609191893
63353000,-18.7,-8.699914932250977,9.905085067749022
63353000,-18.67,-8.699914932250977,9.875085067749025
63353000,-18.65,-8.699914932250977,9.855085067749021
63603000,-18.62,-8.626103401184082,9.898896598815918
63603000,-18.6,-8.626103401184082,9.878896598815919
63853000,-18.57,-8.595931053161621,9.879068946838379
63853000,-18.55,-8.595931053161621,9.859068946838379
63853000,-18.52,-8.595931053161621,9.829068946838378
64103000,-18.5,-8.577024459838867,9.827975540161132
64103000,-18.47,-8.577024459838867,9.797975540161131
64353000,-18.45,-8.570937156677246,9.784062843322753
64353000,-18.42,-8.570937156677246,9.754062843322755
64603000,-18.4,-8.53378963470459,9.771210365295408
64603000,-18.38,-8.53378963470459,9.751210365295409
64603000,-18.35,-8.53378963470459,9.721210365295411
64853000,-18.32,-8.432162284851074,9.792837715148925
64853000,-18.3,-8.432162284851074,9.772837715148926
65103000,-18.27,-8.301913261413574,9.873086738586425
65103000,-18.25,-8.301913261413574,9.853086738586425
65103000,-18.22,-8.301913261413574,9.823086738586424
65353000,-18.2,-8.206244468688965,9.898755531311034
65353000,-18.17,-8.206244468688965,9.868755531311036
65603000,-18.15,-8.101495742797852,9.953504257202146
65603000,-18.12,-8.101495742797852,9.923504257202149
65603000,-18.1,-8.101495742797852,9.90350425720215
65853000,-18.07,-8.012429237365723,9.962570762634277
65853000,-18.05,-8.012429237365723,9.942570762634277
66103000,-18.02,-7.946156024932861,9.978843975067138
66103000,-18.0,-7.946156024932861,9.958843975067138
66353000,-17.98,-7.923073768615723,9.961926231384277
66353000,-17.95,-7.923073768615723,9.931926231384276
66353000,-17.92,-7.923073768615723,9.901926231384278
66603000,-17.9,-7.915448188781738,9.88955181121826
66603000,-17.88,-7.915448188781738,9.86955181121826
66853000,-17.85,-7.910015106201172,9.844984893798829
66853000,-17.82,-7.910015106201172,9.814984893798828
66853000,-17.8,-7.910015106201172,9.794984893798828
67103000,-17.77,-7.873517036437988,9.80148296356201
67103000,-17.75,-7.873517036437988,9.781482963562011
67353000,-17.73,-7.812509059906006,9.822490940093994
67353000,-17.7,-7.812509059906006,9.792490940093993
67353000,-17.67,-7.812509059906006,9.762490940093995
67603000,-17.65,-7.7506327629089355,9.804367237091062
67603000,-17.62,-7.7506327629089355,9.774367237091065
67853000,-17.6,-7.65577507019043,9.849224929809571
67853000,-17.57,-7.65577507019043,9.81922492980957
68103000,-17.55,-7.590086460113525,9.864913539886475
68103000,-17.52,-7.590086460113525,9.834913539886474
68103000,-17.5,-7.590086460113525,9.814913539886474
68353000,-17.47,-7.539650917053223,9.835349082946776
68353000,-17.45,-7.539650917053223,9.815349082946776
68603000,-17.42,-7.476528167724609,9.848471832275392
68603000,-17.4,-7.476528167724609,9.828471832275389
68603000,-17.38,-7.476528167724609,9.808471832275389
68853000,-17.35,-7.383444309234619,9.871555690765382
68853000,-17.32,-7.383444309234619,9.84155569076538
69103000,-17.3,-7.288742542266846,9.916257457733154
69103000,-17.27,-7.288742542266846,9.886257457733153
69103000,-17.25,-7.288742542266846,9.866257457733154
69353000,-17.22,-7.235886573791504,9.889113426208494
69353000,-17.2,-7.235886573791504,9.869113426208495
69603000,-17.17,-7.2051615715026855,9.869838428497316
69603000,-17.15,-7.2051615715026855,9.849838428497312
69853000,-17.12,-7.1326189041137695,9.89238109588623
69853000,-17.1,-7.1326189041137695,9.872381095886231
69853000,-17.07,-7.1326189041137695,9.84238109588623
70103000,-17.05,-7.039937973022461,9.91506202697754
70103000,-17.02,-7.039937973022461,9.885062026977538
70353000,-17.0,-6.963657379150391,9.941342620849609
70353000,-16.97,-6.963657379150391,9.911342620849608
70353000,-16.95,-6.963657379150391,9.891342620849608
70603000,-16.92,-6.948450565338135,9.876549434661866
70603000,-16.9,-6.948450565338135,9.856549434661863
70853000,-16.88,-6.912795543670654,9.872204456329344
70853000,-16.85,-6.912795543670654,9.842204456329346
70853000,-16.82,-6.912795543670654,9.812204456329345
71103000,-16.8,-6.8692827224731445,9.835717277526856
71103000,-16.77,-6.8692827224731445,9.805717277526854
71353000,-16.75,-6.83441686630249,9.82058313369751
71353000,-16.72,-6.83441686630249,9.790583133697508
71353000,-16.7,-6.83441686630249,9.770583133697508
71603000,-16.67,-6.786478519439697,9.788521480560304
71603000,-16.65,-6.786478519439697,9.7685214805603
71853000,-16.62,-6.715956687927246,9.809043312072754
71853000,-16.6,-6.715956687927246,9.789043312072755
72103000,-16.57,-6.590176582336426,9.884823417663574
72103000,-16.55,-6.590176582336426,9.864823417663574
72103000,-16.52,-6.590176582336426,9.834823417663573
72353000,-16.5,-6.483407020568848,9.921592979431152
72353000,-16.47,-6.483407020568848,9.89159297943115
72603000,-16.45,-6.407192230224609,9.94780776977539
72603000,-16.42,-6.407192230224609,9.917807769775392
72603000,-16.4,-6.407192230224609,9.897807769775389
72853000,-16.38,-6.350982189178467,9.934017810821532
72853000,-16.35,-6.350982189178467,9.904017810821534
73103000,-16.32,-6.3361101150512695,9.88888988494873
73103000,-16.3,-6.3361101150512695,9.86888988494873
73103000,-16.27,-6.3361101150512695,9.83888988494873
73353000,-16.25,-6.294687271118164,9.860312728881835
73353000,-16.22,-6.294687271118164,9.830312728881834
73603000,-16.2,-6.238353729248047,9.866646270751952
73603000,-16.17,-6.238353729248047,9.836646270751954
73853000,-16.15,-6.207024097442627,9.847975902557371
73853000,-16.12,-6.207024097442627,9.817975902557373
73853000,-16.1,-6.207024097442627,9.797975902557374
74103000,-16.07,-6.180138111114502,9.794861888885498
74103000,-16.05,-6.180138111114502,9.774861888885498
74353000,-16.02,-6.123006343841553,9.801993656158446
74353000,-16.0,-6.123006343841553,9.781993656158447
74353000,-16.0,-6.123006343841553,9.781993656158447
74603000,-16.0,-6.01612663269043,9.88887336730957
74603000,-16.0,-6.01612663269043,9.88887336730957
74853000,-16.0,-5.935660362243652,9.969339637756347
74853000,-16.0,-5.935660362243652,9.969339637756347
75103000,-16.0,-5.840689659118652,10.064310340881347
75103000,-16.0,-5.840689659118652,10.064310340881347
75103000,-16.0,-5.840689659118652,10.064310340881347
75353000,-16.0,-5.7835869789123535,10.121413021087646
75353000,-16.0,-5.7835869789123535,10.121413021087646
75603000,-16.0,-5.7667951583862305,10.138204841613769
75603000,-16.0,-5.7667951583862305,10.138204841613769
75603000,-16.0,-5.7667951583862305,10.138204841613769
75853000,-16.0,-5.745307922363281,10.159692077636718
75853000,-16.0,-5.745307922363281,10.159692077636718
76103000,-16.0,-5.781582355499268,10.123417644500732
76103000,-16.0,-5.781582355499268,10.123417644500732
76103000,-16.0,-5.781582355499268,10.123417644500732
76353000,-16.0,-5.8224406242370605,10.082559375762939
76353000,-16.0,-5.8224406242370605,10.082559375762939
76603000,-16.0,-5.85760498046875,10.04739501953125
76603000,-16.0,-5.85760498046875,10.04739501953125
76853000,-16.0,-5.91165828704834,9.99334171295166
76853000,-16.0,-5.91165828704834,9.99334171295166
76853000,-16.0,-5.91165828704834,9.99334171295166
77103000,-16.0,-5.957963943481445,9.947036056518554
77103000,-16.0,-5.957963943481445,9.947036056518554
77353000,-16.0,-6.020177364349365,9.884822635650634
77353000,-16.0,-6.020177364349365,9.884822635650634
77353000,-16.0,-6.020177364349365,9.884822635650634
77603000,-16.0,-6.071664810180664,9.833335189819335
77603000,-16.0,-6.071664810180664,9.833335189819335
77853000,-16.0,-6.062636375427246,9.842363624572753
77853000,-16.0,-6.062636375427246,9.842363624572753
77853000,-16.0,-6.062636375427246,9.842363624572753
78103000,-16.0,-6.021405220031738,9.883594779968261
78103000,-16.0,-6.021405220031738,9.883594779968261
78353000,-16.0,-6.0011773109436035,9.903822689056396
78353000,-16.0,-6.0011773109436035,9.903822689056396
78353000,-16.0,-6.0011773109436035,9.903822689056396
78603000,-16.0,-5.9630045890808105,9.941995410919189
78603000,-16.0,-5.9630045890808105,9.941995410919189
78853000,-16.0,-5.9004011154174805,10.004598884582519
78853000,-16.0,-5.9004011154174805,10.004598884582519
79103000,-16.0,-5.8672590255737305,10.037740974426269
79103000,-16.0,-5.8672590255737305,10.037740974426269
79103000,-16.0,-5.8672590255737305,10.037740974426269
79353000,-16.0,-5.8619208335876465,10.043079166412353
79353000,-16.0,-5.8619208335876465,10.043079166412353
79603000,-16.0,-5.870071887969971,10.034928112030029
79603000,-16.0,-5.870071887969971,10.034928112030029
79603000,-16.0,-5.870071887969971,10.034928112030029
79853000,-16.0,-5.887343883514404,10.017656116485595
79853000,-16.0,-5.887343883514404,10.017656116485595
80103000,-16.0,-5.920817852020264,9.984182147979736
80103000,-16.0,-5.920817852020264,9.984182147979736
80103000,-16.0,-5.920817852020264,9.984182147979736
80353000,-16.0,-5.906919479370117,9.998080520629882
80353000,-16.0,-5.906919479370117,9.998080520629882
80603000,-16.0,-5.895100116729736,10.009899883270263
80603000,-16.0,-5.895100116729736,10.009899883270263
80853000,-16.0,-5.8859734535217285,10.01902654647827
80853000,-16.0,-5.8859734535217285,10.01902654647827
80853000,-16.0,-5.8859734535217285,10.01902654647827
81103000,-16.0,-5.904964923858643,10.000035076141357
81103000,-16.0,-5.904964923858643,10.000035076141357
81353000,-16.0,-5.9764862060546875,9.928513793945312
81353000,-16.0,-5.9764862060546875,9.928513793945312
81353000,-16.0,-5.9764862060546875,9.928513793945312
81604000,-16.0,-6.008477210998535,9.896522789001464
81604000,-16.0,-6.008477210998535,9.896522789001464
81853000,-16.0,-5.988236904144287,9.916763095855712
81853000,-16.0,-5.988236904144287,9.916763095855712
81853000,-16.0,-5.988236904144287,9.916763095855712
82103000,-16.0,-5.971897602081299,9.9331023979187
82103000,-16.0,-5.971897602081299,9.9331023979187
82353000,-16.0,-5.968822956085205,9.936177043914794
82353000,-16.0,-5.968822956085205,9.936177043914794
82353000,-16.0,-5.968822956085205,9.936177043914794
82603000,-16.0,-5.9222917556762695,9.98270824432373
82603000,-16.0,-5.9222917556762695,9.98270824432373
82853000,-16.0,-5.8914618492126465,10.013538150787353
82853000,-16.0,-5.8914618492126465,10.013538150787353
83103000,-16.0,-5.887033939361572,10.017966060638427
83103000,-16.0,-5.887033939361572,10.017966060638427
83103000,-16.0,-5.887033939361572,10.017966060638427
83353000,-16.0,-5.890900611877441,10.014099388122558
83353000,-16.0,-5.890900611877441,10.014099388122558
83603000,-16.0,-5.912044525146484,9.992955474853515
83603000,-16.0,-5.912044525146484,9.992955474853515
83603000,-16.0,-5.912044525146484,9.992955474853515
83853000,-16.0,-5.915303707122803,9.989696292877197
83853000,-16.0,-5.915303707122803,9.989696292877197
84103000,-16.0,-5.913966178894043,9.991033821105956
84103000,-16.0,-5.913966178894043,9.991033821105956
84103000,-16.0,-5.913966178894043,9.991033821105956
84353000,-16.0,-5.8935346603393555,10.011465339660644
84353000,-16.0,-5.8935346603393555,10.011465339660644
84603000,-16.0,-5.89255952835083,10.01244047164917
84603000,-16.0,-5.89255952835083,10.01244047164917
84853000,-16.02,-5.944530487060547,9.980469512939452
84853000,-16.05,-5.944530487060547,10.010469512939453
84853000,-16.08,-5.944530487060547,10.04046951293945
85103000,-16.1,-5.991273880004883,10.013726119995118
85103000,-16.12,-5.991273880004883,10.033726119995118
85353000,-16.15,-6.009494304656982,10.045505695343016
85353000,-16.17,-6.009494304656982,10.065505695343019
85353000,-16.2,-6.009494304656982,10.095505695343016
85603000,-16.23,-6.006178855895996,10.128821144104004
85603000,-16.25,-6.006178855895996,10.148821144104003
85853000,-16.27,-6.005918025970459,10.16908197402954
85853000,-16.3,-6.005918025970459,10.199081974029541
86103000,-16.33,-6.025729179382324,10.209270820617673
86103000,-16.35,-6.025729179382324,10.229270820617677
86103000,-16.38,-6.025729179382324,10.259270820617674
86353000,-16.4,-6.054069995880127,10.250930004119871
86353000,-16.42,-6.054069995880127,10.270930004119874
86603000,-16.45,-6.166384220123291,10.188615779876708
86603000,-16.48,-6.166384220123291,10.218615779876709
86603000,-16.5,-6.166384220123291,10.238615779876708
86853000,-16.52,-6.2876105308532715,10.137389469146727
86853000,-16.55,-6.2876105308532715,10.167389469146729
87103000,-16.58,-6.369597911834717,10.11540208816528
87103000,-16.6,-6.369597911834717,10.135402088165284
87103000,-16.62,-6.369597911834717,10.155402088165284
87353000,-16.65,-6.454773426055908,10.10022657394409
87353000,-16.67,-6.454773426055908,10.120226573944093
87603000,-16.7,-6.544010639190674,10.060989360809325
87603000,-16.73,-6.544010639190674,10.090989360809326
87854000,-16.75,-6.607839584350586,10.047160415649413
87854000,-16.77,-6.607839584350586,10.067160415649413
87854000,-16.8,-6.607839584350586,10.097160415649414
88103000,-16.83,-6.686855316162109,10.048144683837888
88103000,-16.85,-6.686855316162109,10.068144683837891
88353000,-16.88,-6.763648986816406,10.021351013183592
88353000,-16.9,-6.763648986816406,10.041351013183592
88353000,-16.92,-6.763648986816406,10.061351013183595
88603000,-16.95,-6.847074508666992,10.007925491333006
88603000,-16.98,-6.847074508666992,10.037925491333008
88853000,-17.0,-6.883990287780762,10.021009712219238
88853000,-17.03,-6.883990287780762,10.051009712219239
88853000,-17.05,-6.883990287780762,10.071009712219238
89103000,-17.08,-6.95411491394043,10.030885086059568
89103000,-17.1,-6.95411491394043,10.050885086059571
89353000,-17.12,-7.036330699920654,9.988669300079346
89353000,-17.15,-7.036330699920654,10.018669300079344
89603000,-17.17,-7.098067283630371,9.97693271636963
89603000,-17.2,-7.098067283630371,10.006932716369628
89603000,-17.23,-7.098067283630371,10.036932716369629
89853000,-17.25,-7.116648197174072,10.038351802825927
89853000,-17.28,-7.116648197174072,10.068351802825928
90103000,-17.3,-7.096357345581055,10.108642654418945
90103000,-17.33,-7.096357345581055,10.138642654418943
90103000,-17.35,-7.096357345581055,10.158642654418946
90353000,-17.38,-7.096527099609375,10.188472900390623
90353000,-17.4,-7.096527099609375,10.208472900390623
90603000,-17.42,-7.143840312957764,10.181159687042237
90603000,-17.45,-7.143840312957764,10.211159687042235
90603000,-17.48,-7.143840312957764,10.241159687042236
90853000,-17.5,-7.225855827331543,10.179144172668456
90853000,-17.53,-7.225855827331543,10.209144172668458
91103000,-17.55,-7.323288440704346,10.131711559295654
91103000,-17.58,-7.323288440704346,10.161711559295652
91103000,-17.6,-7.323288440704346,10.181711559295655
91353000,-17.62,-7.419166564941406,10.105833435058594
91353000,-17.65,-7.419166564941406,10.135833435058592
91603000,-17.67,-7.484743595123291,10.09025640487671
91603000,-17.7,-7.484743595123291,10.120256404876708
91853000,-17.73,-7.589224338531494,10.045775661468506
91853000,-17.75,-7.589224338531494,10.065775661468505
